Year,COUNTY,District Name,Autism,Total SWD Count,Total Students,Classification Rate,SED1,GEOID,Longitude,Latitude,PM25,Elevation (ft),vpdmin_hPa,vpdmax _hPa,ppt_mm,tmin_c,tmean_c,tmax_c,tdmean_c,Total_pop,Age20to24_percent,Age25to34_percent,Age35to44_percent,Age45to54_percent,Age55to59_percent,Age60to64_percent,Age65to74_percent,Age75to84_percent,Age85plus_percent,Age18plus_percent,Age21plus_percent,Age65plus_percent,LC_Total,Pop_density,GEO_ID,Below_poverty_percent,Bachelor_plus_percent,Median_household_income,NAME,total_pop,male_percent,female_percent,median_age,under5_percent,age5to9_percent,age10to14_percent,age15to19_percent,white_percent,black_percent,asian_percent,hispanic_percent,non_hispanic_percent,Water_percent,Developed_percent,Barren_percent,Forest_percent,Shrub_percent,Grass_percent,Pasture_crops_percent,Wetland_percent
2012,Rensselaer,Berlin C S D,6,132,846,15.6,49010104,3604620,-73.3843,42.685,6.5,1388,0.6,9.77,1022.6,3.72,9,14.33,2.89,6324,5.79,9.25,14.44,16.92,8.59,6.06,12.33,4.05,1.57,80.9,78,17.95,418626900,15.11,9700000US3604620,4.1,15.8,59129,"Berlin Central School District, New York",6324,48.1,51.9,44.6,5.1,4.9,5.2,5.8,97.4,0.5,0.1,0.5,99.5,0.734400967,4.95634657,0.130713053,80.73530392,1.144599165,0.3330173,6.485345304,5.480273723
2012,Rensselaer,Brunswick C S D,0,122,1248,9.78,49020204,3605520,-73.5397,42.7812,7.2,604,0.71,11.46,992.38,4.39,10.06,15.72,3.28,8258,6.45,8.06,12.24,19.67,7.56,9.6,9.13,3.44,1.7,80.02,76.12,14.26,181560600,45.48,9700000US3605520,3.2,22.3,65221,"Brunswick Central School District (Brittonkill), New York",8258,52.5,47.5,45.7,4.1,4.7,6.7,6.6,95.7,1.4,0.7,1.6,98.4,1.627390524,9.327629453,0.371280994,56.10358194,0.043621799,0.079808064,26.07641746,6.370269761
2012,Otsego,Edmeston C S D,0,77,466,16.52,47050104,3610260,-75.1811,42.7176,7.1,1601,0.61,9.58,1088.64,3.5,8.78,14.11,2.89,2867,6.63,7.74,13.81,20.68,7.25,7.22,7.36,4.01,1.67,79.46,74.12,13.04,251667900,11.39,9700000US3610260,6.4,10.6,51274,"Edmeston Central School District, New York",2867,50.2,49.8,44.2,3.1,4,7.3,9.2,96.8,1.4,0.3,1.4,98.6,0.436289253,6.538974577,0.013946952,49.00350819,0.145191341,0.130886776,35.28042313,8.450779778
2012,Allegany,Genesee Valley CSD,0,92,660,13.94,2070204,3600017,-77.9868,42.299,7.4,1736,0.94,11.54,960.88,3.83,9.61,15.33,2.39,4234,3.52,10.58,12.31,13.86,7.3,7.11,10.46,6.66,1.51,74.61,72.6,18.63,305247600,13.87,9700000US3600017,8.7,13.7,42655,"Genesee Valley Central School District, New York",4234,53.1,46.9,42.6,7,6.2,7.7,5.8,97,0.7,0.2,1.9,98.1,0.190468328,7.401434114,0.279510797,68.13517944,0.280690168,0.299854937,21.90149898,1.511363234
2012,Ontario,Naples C S D,0,108,831,13,43120104,3620220,-77.4006,42.6554,6.4,1663,0.94,9.28,915.67,4.5,9.22,14,3.33,5210,3.15,7.18,13.17,20.88,8.08,7.66,10.13,4.59,2.28,78.64,76.76,17.01,305435700,17.06,9700000US3620220,8.9,31.2,50762,"Naples Central School District, New York",5210,50.6,49.4,46.5,3.7,4.4,7.5,7.2,97.7,0.2,0,0.6,99.4,2.798690526,6.874736647,0.093407549,70.4101387,0.030055426,0.126998907,15.4797229,4.186249348
2012,Seneca,Seneca Falls C S D,5,154,1416,10.88,56070106,3626430,-76.7753,42.9099,6.8,459,1.51,11.98,853.69,6.44,11.28,16.11,4.22,9794,7.8,10.97,12.93,15.11,6.71,6.73,8.53,5.94,1.94,79.28,75.69,16.41,152263800,64.32,9700000US3626430,6.6,26.5,51207,"Seneca Falls Central School District, New York",9794,50.3,49.7,41.7,4.6,6.7,5.1,6.9,97.1,0.3,1.2,2.7,97.3,13.80820655,12.16973437,0.427941507,10.14646948,0.008275112,0.253573075,45.76905345,17.41674646
2012,Westchester,Tuckahoe U F S D,6,137,1124,12.19,66030203,3629040,-73.8146,40.941,8.7,187,1.91,12.17,1001.52,9.06,13.39,17.78,5.33,7145,5.07,10.15,17.45,15.65,6.27,6.16,5.15,5.84,1.37,75.49,72.32,12.36,3093300,2309.83,9700000US3629040,5.5,62.9,90972,"Tuckahoe Union Free School District, New York",7145,49.1,50.9,40.4,6.3,5.8,8.2,6.6,78.6,12.6,4.3,10.6,89.4,0.494617399,96.85772476,0,0.465522258,0,0.087285423,0,2.09485016
2012,Oneida,Waterville C S D,5,87,887,9.81,41190204,3630160,-75.3942,42.9297,6.9,1270,0.49,10.14,965.71,3.44,9.06,14.67,3.28,5985,7.28,13.47,9.81,15.54,6,6.77,7.45,5.63,2.89,76.64,73.78,15.97,191850300,31.2,9700000US3630160,8,17.5,52731,"Waterville Central School District, New York",5985,50.4,49.6,39.1,5.9,5.8,7,6.5,96,0.4,1.8,0.8,99.2,0.26129748,8.386382508,0.555433064,33.26265322,0.01548082,0.021110209,46.64605685,10.85158585
2012,Allegany,Fillmore C S D,0,91,874,10.41,2200104,3611070,-78.1179,42.4666,7,1286,0.71,12.24,959.36,3.44,9.61,15.78,2.67,5087,14.43,7.92,10.91,12.33,4.19,5.9,5.39,4.74,2.38,79.16,62.45,12.5,289115100,17.6,9700000US3611070,13.9,25.8,43938,"Fillmore Central School District, New York",5087,48.7,51.3,29.5,5.6,5.6,5.6,14.9,95.8,1.2,1.5,0.6,99.4,0.474724426,7.055494507,0.145063333,53.98441659,0.214170758,0.12171623,35.72729339,2.277120773
2013,Lewis,LOWVILLE ACADEMY & CENTRAL SCHOOL DISTRICT,11,193,1520,12.7,23090104,3617820,-75.5903,43.7672,5.4,1837,0.35,7.78,1489.96,0,5.44,10.89,0.5,8538,4.97,12.4,10.61,13.96,6.99,5.66,9.8,7.57,2.47,76,73.76,19.84,672004800,12.71,9700000US3617820,8.6,17,47083,"Lowville Academy and Central School District, New York",8538,48.6,51.4,42,5.8,7.1,6.8,5.8,97.1,0.6,1.1,1.1,98.9,0.528880151,4.974741252,0.117990229,45.12945443,0.459505646,0.448925365,27.41337562,20.92712731
2013,Erie,NORTH COLLINS CENTRAL SCHOOL DISTRICT,2,101,646,15.63,14220104,3620970,-78.8772,42.5695,6.7,1286,0.72,8.44,1283.97,2.89,7.83,12.72,2.11,4193,5.7,12.31,10.85,22.28,7.92,4.22,7.7,5.1,1.38,79.18,76.37,14.19,148560300,28.22,9700000US3620970,4.3,15.3,60511,"North Collins Central School District, New York",4193,52.3,47.7,44.2,5.2,6.4,6.2,4.6,98.2,0.3,0,0.4,99.6,0.344102698,8.236655419,0.016962809,33.62028752,0.009693034,0.062398905,51.41912072,6.290778896
2013,Saratoga,SCHUYLERVILLE CENTRAL SCHOOL DISTRICT,8,157,1845,8.51,52170104,3626160,-73.6282,43.1025,5.9,262,0.75,10.79,1197.36,3.17,8.83,14.56,1.94,9639,4.63,9.5,14.83,18.68,7.39,7.45,6.4,3.85,1.3,76.17,72.98,11.55,201521700,47.83,9700000US3626160,4.1,26.6,69747,"Schuylerville Central School District, New York",9639,50.2,49.8,42.2,6.6,6.6,6.3,6.4,97.1,1.3,0.2,3.6,96.4,2.872990849,10.85734191,0.155864108,34.37183192,0.240718493,0.346116572,37.26893928,13.88619687
2013,Essex,TICONDEROGA CENTRAL SCHOOL DISTRICT,9,131,930,14.09,15150106,3628680,-73.5242,43.79,6,1247,0.25,9.25,1084.07,0.28,6.44,12.67,0.78,5821,4.74,11.66,8.14,13.18,8.64,8.9,12.47,8.8,3.78,81.22,79.32,25.05,420107400,13.86,9700000US3628680,14.2,15.9,45298,"Ticonderoga Central School District, New York",5821,48.2,51.8,49.6,4.8,7.7,3.3,3.9,91.8,1.5,0.3,0.4,99.6,13.76069548,4.430081451,0.30784985,71.11995647,0.378331827,0.396541456,5.982184556,3.624358914
2014,Otsego,CHERRY VALLEY-SPRINGFIELD CENTRAL SCHOOL DISTRICT,4,80,500,16,47220204,3600006,-74.7822,42.7803,6.9,1778,0.41,7,1312.16,0.94,5.83,10.67,0.83,4005,6.27,9.49,10.61,16.78,6.34,7.92,13.16,6.04,1.12,79.05,76.58,20.32,369044100,10.85,9700000US3600006,11.9,17.3,49265,"Cherry Valley-Springfield Central School District, New York",4005,47.4,52.6,45.7,7.1,5.4,5.5,4.2,96.8,0.4,0.8,3.4,96.6,1.967813603,6.543608203,0.017558877,50.30423193,0.306304856,0.122424393,31.73767038,9.000387759
2014,Saratoga,STILLWATER CENTRAL SCHOOL DISTRICT,19,147,1211,12.14,52200104,3628110,-73.6782,42.9776,6.3,269,0.96,10.42,1097.03,3,8.44,13.94,1.61,7207,4.83,10.45,11.31,18.82,6.54,5.98,9.55,2.89,1.82,74.62,71.46,14.25,135266400,53.28,9700000US3628110,5.3,23.9,78915,"Stillwater Central School District, New York",7207,53.2,46.8,42.2,5.1,7.8,7,8,97.9,1.3,0.4,2.7,97.3,7.3508277,10.97101719,0.12042902,41.11420131,0.233539149,0.326023314,26.84436046,13.03960185
2015,Broome,DEPOSIT CENTRAL SCHOOL DISTRICT,12,99,580,17.07,3130104,3609060,-75.4237,42.0872,7.2,1293,0.16,9.74,1109.22,1.28,7.44,13.61,2.22,3943,5.93,11.01,10.2,13.62,9.03,8.09,10.75,7.89,1.52,79.94,77.07,20.16,313036200,12.6,9700000US3609060,12.7,16.5,43456,"Deposit Central School District, New York",3943,50.4,49.6,46.1,5.6,5.4,5.4,5.6,95.2,2,0.5,2.7,97.3,2.118061745,6.570677768,0.301882019,76.46096522,0.570700769,0.141453289,12.73855867,1.097700522
2015,Delaware,SIDNEY CENTRAL SCHOOL DISTRICT,12,128,1115,11.48,12160106,3626850,-75.3231,42.2727,7.2,1581,0.3,9.29,1096.77,1.67,7.5,13.33,2.28,7923,3.55,9.97,11.95,16.46,8.41,6.27,11.74,5.11,2.2,76.83,75.09,19.05,226591200,34.97,9700000US3626850,7.4,16.8,41610,"Sidney Central School District, New York",7923,52.9,47.1,45.2,6.2,6.9,5.9,5.4,96.9,0.1,0.9,2.5,97.5,0.408312415,9.306583839,0.136633726,63.68204061,0.441279273,0.114788218,24.23342124,1.676940676
2015,Cattaraugus,FRANKLINVILLE CENTRAL SCHOOL DISTRICT,5,99,713,13.88,4110104,3611490,-78.4509,42.3181,7,1686,0.36,9.57,1189.74,0.33,6.61,12.83,1.06,4554,5.64,11.05,10.78,16.07,7.71,6.08,10.36,5.18,1.67,76.28,73.32,17.22,331440300,13.74,9700000US3611490,10.5,14.8,43138,"Franklinville Central School District, New York",4554,50.4,49.6,42.9,7.1,5.8,6.7,5.9,96.8,0.7,0.6,2.1,97.9,0.290278521,6.594671801,0.12192241,70.00980267,0.310101095,0.207729718,21.16100547,1.30448832
2015,Ontario,MANCHESTER-SHORTSVILLE CENTRAL SCHOOL DISTRICT (RED JACKET),10,100,859,11.64,43110104,3624270,-77.2439,42.9803,6.7,597,0.96,9.73,1040.13,3.67,8.78,13.94,2.83,5587,5.73,11.83,9.52,16.48,7.93,8.88,9.43,4.4,3.28,79,75.77,17.11,88887600,62.85,9700000US3624270,8,16.3,56321,"Manchester-Shortsville Central School District (Red Jacket), New York",5587,48.7,51.3,45.2,3.7,6.2,8,4.5,96.9,0.6,0,0.9,99.1,0.055688307,14.94269167,0.074926086,16.99910899,0.013162691,0.022275323,51.82151391,16.07063302
2016,St Lawrence,HERMON-DEKALB CENTRAL SCHOOL DISTRICT,5,80,441,18.14,51130104,3614250,-75.2947,44.4595,4.5,509,0.78,10.29,1111,2,7.72,13.5,1.67,2614,7,13.7,10.71,13.58,6.69,2.75,10.44,3.83,2.3,72.65,69.55,16.56,258203700,10.12,9700000US3614250,10.4,20.2,47500,"Hermon-DeKalb Central School District, New York",2614,48.9,51.1,35.3,11.5,7,6,4.5,97.7,0.9,0,0.7,99.3,1.194521999,5.595465905,0.031022019,51.5624292,0.127573695,0.139773365,27.6399215,13.70929231
2016,Ontario,MANCHESTER-SHORTSVILLE CENTRAL SCHOOL DISTRICT (RED JACKET),12,102,842,12.11,43110104,3624270,-77.2439,42.9803,5.4,597,1.28,11.55,823.47,5,10.17,15.28,3.33,5596,4.93,12.35,9.49,15.65,7.86,9.38,10.94,3.9,3.73,79.54,76.75,18.57,88887600,62.96,9700000US3624270,6.4,15.7,55216,"Manchester-Shortsville Central School District (Red Jacket), New York",5596,50.3,49.7,45.6,4.1,5.5,8.6,3.5,97.2,0.7,0,0.7,99.3,0.073913572,14.99939249,0.074926086,17.10542303,0.013162691,0.01518772,51.66558665,16.05240776
2016,Suffolk,PORT JEFFERSON UNION FREE SCHOOL DISTRICT,16,159,1294,12.29,58020602,3623490,-73.0825,41.0108,,0,1.35,11.43,871.98,7.67,12.39,17.11,5.22,7576,3.8,10.23,11.09,18.49,4.82,6.63,15.25,4.58,2.46,78.84,76.49,22.28,78966000,95.94,9700000US3623490,2.6,65.1,112618,"Port Jefferson Union Free School District, New York",7576,48.6,51.4,46.4,2,6.2,7.8,6.6,86.6,3.3,7,6.5,93.5,86.90107135,11.26624117,1.05767039,0.638249373,0.001139731,0.002279462,0,0.13334853
2016,Cayuga,UNION SPRINGS CENTRAL SCHOOL DISTRICT,8,109,903,11.74,5190104,3629250,-76.6594,42.8789,5.2,561,1.07,11.55,959.87,4.72,10,15.28,3.5,6070,5.95,8.53,13.61,15.83,6.72,7.78,9.92,6.61,2.39,80.46,75.55,18.91,207261900,29.29,9700000US3629250,7.9,19.3,58185,"Union Springs Central School District, New York",6070,50.6,49.4,44.2,4.7,4.7,6.6,6.7,95.4,1,0.1,3.5,96.5,11.23361312,10.05466996,0.036041356,11.6687148,0.005210799,0.073819646,62.313334,4.614596315
2016,Greene,COXSACKIE-ATHENS CENTRAL SCHOOL DISTRICT,26,172,1463,11.76,19050104,3608490,-73.8446,42.3465,5.7,154,1.27,12.64,842.77,5.44,11,16.56,3.17,12617,9.11,13.7,12.23,14.93,7.47,5.36,9.77,4.17,1.62,81.87,77.18,15.57,169334100,74.51,9700000US3608490,6.3,17.6,57617,"Coxsackie-Athens Central School District, New York",12617,59.8,40.2,38.7,4.6,4.4,4.9,7.8,84.3,14.2,0.6,9.1,90.9,5.881508804,14.43855668,0.228542272,48.19265582,0.07122015,0.27478222,24.89463138,6.018102674
2016,Orleans,KENDALL CENTRAL SCHOOL DISTRICT,15,112,720,15.56,45060704,3616200,-78.0473,43.3275,5.2,325,1.73,11.74,751.59,5.5,10.61,15.72,3.22,5017,5.84,9.57,11.5,16.98,7.34,6.54,11.56,4.5,0.98,76.86,73.73,17.04,167788800,29.9,9700000US3616200,7.9,15.5,52095,"Kendall Central School District, New York",5017,50.3,49.7,43.4,5.1,7,6.6,6.5,97.8,0.4,0,4.6,95.4,1.170399931,10.07498713,0.080994679,20.10330844,0.014482492,0.104059389,56.02847151,12.42329643
2017,WASHINGTON,CAMBRIDGE CENTRAL SCHOOL DISTRICT,14,122,927,13.16,64161004,3606210,-73.3774,43.0295,5.4,574,0.57,10.62,1131.32,2.78,8.72,14.67,2.11,6227,4.85,10.12,9.7,14.32,8.25,8.21,15.24,6.7,1.73,81.5,78.24,23.67,268371000,23.2,9700000US3606210,2.7,28.5,59440,"Cambridge Central School District, New York",6227,49.8,50.2,47.8,3.9,5.1,6.7,5.2,96.4,1,1.5,1.4,98.6,0.68211543,7.708507998,0.028505315,55.55618901,0.056004561,0.083839163,29.23505148,6.649787049
2017,LEWIS,COPENHAGEN CENTRAL SCHOOL DISTRICT,8,85,471,18.05,23020104,3608280,-75.7218,43.8869,4.7,1411,0.24,7.54,1742.69,1.5,6.78,12,2.11,2931,9.45,13.82,8.73,16.04,8.39,5.73,10.92,3.75,1.47,80.11,75.95,16.14,260263800,11.26,9700000US3608280,12.2,14.7,54635,"Copenhagen Central School District, New York",2931,52.3,47.7,40.6,7,4.2,6.4,4.1,96.3,1,0.1,4,96,0.165293829,5.39798466,0.00691606,39.01971769,0.27422177,0.11688141,40.10415586,14.91482872
2017,FRANKLIN,CHATEAUGAY CENTRAL SCHOOL DISTRICT,7,77,516,14.92,16080104,3607080,-74.0707,44.8945,4.6,1286,0.27,7.93,1255.52,1.72,6.78,11.89,2.17,2936,4.7,14.2,9.4,17.13,9.88,8.65,9.88,5.72,2.25,82.66,81.34,17.85,327347100,8.97,9700000US3607080,13.6,14.2,55225,"Chateaugay Central School District, New York",2936,53.4,46.6,47.3,4.2,5.5,4.9,3.6,94.2,3.3,0.7,1.1,98.9,0.911508099,5.370886184,0.12015959,47.8191172,1.344852523,0.765776789,29.65054732,14.0171523
2017,ALLEGANY,ALFRED-ALMOND CENTRAL SCHOOL DISTRICT,6,78,658,11.85,2010104,3602700,-77.8042,42.2823,6.8,1824,0.22,9.82,1085.6,1.94,8,14.06,2.33,7420,25.65,7.29,5.46,7.83,3.05,3.64,4.85,1.82,0.84,87.51,47.35,7.51,262678500,28.25,9700000US3602700,11.9,38,47243,"Alfred-Almond Central School District, New York",7420,55.9,44.1,20.8,3.2,4.3,2.5,29.6,87.7,5.8,3.2,4.8,95.2,0.29328628,8.069826803,0.641392425,70.22253439,0.315214226,0.066469087,19.70260223,0.688674558
2018,SCHOHARIE,MIDDLEBURGH CENTRAL SCHOOL DISTRICT,9,131,745,17.58,54100104,3619260,-74.3352,42.5457,5.8,1795,0.2,8.59,1239.27,1.56,7.06,12.61,1.94,5953,4.5,10.73,10.1,15.47,9.12,8.65,13.82,8.55,2.02,85.4,82.11,24.39,447785100,13.29,9700000US3619260,6.5,18.5,51099,"Middleburgh Central School District, New York",5953,52.2,47.8,50.5,2.5,4.8,3.5,6.2,97,1.1,0.8,3.2,96.8,0.495237559,5.68196664,0.162801308,76.97064954,0.284198827,0.356152985,13.85218043,2.196812712
2018,GENESEE,PEMBROKE CENTRAL SCHOOL DISTRICT,12,130,960,13.54,18130204,3608340,-78.3643,42.979,5.9,873,1.04,8.85,1091.18,4.33,8.94,13.56,3.22,6719,2.84,10.03,10.64,15.92,9.15,9.93,12.41,6.77,2.52,82.44,79.95,21.7,181410300,37.04,9700000US3608340,7.1,18.7,57717,"Pembroke Central School District, New York",6719,49.2,50.8,50.4,3.2,6.4,4.5,5.7,96.1,0.3,0,1.4,98.6,0.268397109,10.73588435,0.054076312,14.43787922,0.015379502,0.020340631,44.68687831,29.78116458
2018,MONTGOMERY,CANAJOHARIE CENTRAL SCHOOL DISTRICT,10,92,932,9.87,27030104,3606300,-74.5315,42.8611,5.7,663,0.52,9.14,1160.53,3.17,8.22,13.22,2.89,6395,4.97,12.09,11.7,14.95,7.08,5.55,9.49,6.49,2.71,76.97,73.92,18.69,259874100,24.61,9700000US3606300,9.8,19.2,51382,"Canajoharie Central School District, New York",6395,48.7,51.3,42.9,3.9,7.1,7.7,6.2,95.2,1.2,0.6,2,98,0.716192957,8.322799386,0.005887466,27.48061465,0.011082289,0.06060627,55.94616778,7.456649201
2018,WESTCHESTER,BLIND BROOK-RYE UNION FREE SCHOOL DISTRICT,18,150,1543,9.72,66190502,3624630,-73.6866,41.0361,6.3,200,1.14,10.2,1694.18,7.56,11.78,16,5.06,6420,5.36,3.77,11.73,16.42,9.86,5.83,7.18,5.06,5.56,73.99,68.89,17.8,7145100,898.52,9700000US3624630,1.8,78.9,210250,"Blind Brook-Rye Union Free School District, New York",6420,46.2,53.8,44.9,4,8.1,7.6,9.5,87.9,0.3,8.2,8.4,91.6,0.125960448,94.79783348,0,4.194482932,0,0,0,0.881723139
2018,SUFFOLK,SOUTHOLD UNION FREE SCHOOL DISTRICT,13,106,791,13.4,58100502,3627620,-72.5056,41.1016,,0,0.7,7.54,1500.12,7.5,11.39,15.22,6.11,6833,4.33,9.81,9.56,12.76,9,7.3,14.61,9.31,6.91,84.22,82.38,30.82,253027800,27,9700000US3627620,8.1,40.1,81171,"Southold Union Free School District, New York",6833,52.5,47.5,53.3,2,6,3.6,4.8,99,0.2,0.6,9.8,90.2,86.38268206,5.996969503,0.647359697,2.264336172,0.008536611,0.156860234,3.86032681,0.682928911
2019,CHENANGO,BAINBRIDGE-GUILFORD CENTRAL SCHOOL DISTRICT,16,110,810,13.58,8020104,3603810,-75.4778,42.3281,5.6,1437,0.23,8.77,1224.03,1.72,7.39,13.06,2.61,5207,4.84,7.91,11.71,10.58,6.76,8.89,13.16,8.26,1.56,75.44,73.55,22.97,276980400,18.8,9700000US3603810,4.5,23.4,53460,"Bainbridge-Guilford Central School District, New York",5207,51.3,48.7,44.3,5.6,6.5,8.2,6.1,96.8,0.1,0,1.8,98.2,0.803558663,7.423413353,0.129648163,61.64363977,0.094555427,0.116650853,27.16535177,2.623182001
2019,CHAUTAUQUA,BROCTON CENTRAL SCHOOL DISTRICT,19,123,559,22,6230104,3605610,-79.435,42.3799,5.7,997,1.01,9.26,1274.06,4.56,9.5,14.44,3.61,4955,7.45,18.85,11.69,12.61,8.56,5.29,8.74,5.87,1.27,82.34,78.51,15.88,94318200,52.53,9700000US3605610,14.7,16.8,42639,"Brocton Central School District, New York",4955,54.6,45.4,38.1,5.6,4,4.1,6.1,87.9,5.3,0.5,7.5,92.5,0.39409149,14.68539476,0.033397584,48.2041642,0.007633733,0.038168667,32.19049982,4.446649745
2019,ORLEANS,HOLLEY CENTRAL SCHOOL DISTRICT,12,147,954,15.51,45070404,3614610,-78.0567,43.2037,5,584,0.97,8.86,1019.05,3.67,8.61,13.61,3.11,7438,4.99,12.56,8.86,17.13,10.29,6.87,9.72,5.39,2.3,81.43,77.05,17.41,146213100,50.87,9700000US3614610,10.3,14.9,51573,"Holley Central School District, New York",7438,49.5,50.5,46.2,6.5,5.1,4.7,5.6,91.8,1.9,1,5.1,94.9,0.448728602,10.30906259,0.137880942,21.38755009,0.020928357,0.033854696,50.50443497,17.15755975
2019,CAYUGA,UNION SPRINGS CENTRAL SCHOOL DISTRICT,4,112,932,12.02,5190104,3629250,-76.6594,42.8789,5.5,561,0.61,8.77,1113.54,3.61,8.61,13.56,3.61,5787,5.46,8.78,11.35,14.86,8.61,7.83,11.72,5.75,2.47,78.88,75.98,19.94,207261900,27.92,9700000US3629250,3.6,23.3,67335,"Union Springs Central School District, New York",5787,49.8,50.2,45.9,5.1,5,6,7.1,95.6,0.5,0.5,2.9,97.1,11.25445632,10.19405882,0.039080989,11.65395087,0.004776565,0.066871914,62.18045864,4.606345884
2019,HERKIMER,POLAND CENTRAL SCHOOL DISTRICT,4,74,543,13.63,21110304,3623370,-74.8663,43.4353,4.7,1762,0.15,6.83,1749.55,-1.33,4.39,10.11,0.5,4206,3.64,12.36,9.84,15.03,8.54,8.87,10.6,4.21,1.59,77.1,74.11,16.41,1240809300,3.39,9700000US3623370,6.2,23.3,61310,"Poland Central School District, New York",4206,48.3,51.7,43.8,7.2,5.5,6.3,6.3,96.5,0.5,0.5,0.4,99.6,2.026362955,1.629170574,0.221589248,80.79448631,0.474005151,0.378333721,3.728066835,10.74798521
2019,SUFFOLK,SOUTHOLD UNION FREE SCHOOL DISTRICT,13,105,788,13.32,58100502,3627620,-72.5056,41.1016,,0,1.01,8.45,1359.15,7.17,11.17,15.22,5.61,6697,3.29,7.11,9.96,12.92,8.88,7.45,16.83,10.36,6.06,83.31,81.69,33.25,253027800,26.47,9700000US3627620,8.1,42.4,77750,"Southold Union Free School District, New York",6697,50.1,49.9,54.7,2.3,4.4,5.2,5.3,96.3,0.2,2.3,11.5,88.5,86.43034481,6.020445184,0.618548634,2.259712174,0.010315072,0.153659005,3.836851129,0.670123994
2020,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,12,147,919,16,65050104,3618030,-76.9888,43.0766,5.1,463,0.75,9.95,774.95,4.94,9.83,14.72,4.5,6443,7.92,9.02,11.25,14.96,7.67,6.97,8.6,4.72,3.34,78.3,72.57,16.65,148051800,43.52,9700000US3618030,15,13.3,53346,"Lyons Central School District, New York",6443,44.3,55.7,42.4,5.4,4.2,7.9,8.1,84.4,7.4,0,6,94,0.655919077,11.78830653,0.03525793,22.11340896,0.0261395,0.059573744,52.14526267,13.1761316
2020,NASSAU,BETHPAGE UNION FREE SCHOOL DISTRICT,67,364,2956,12.31,28052103,3604740,-73.4836,40.7512,6.2,118,1.59,11.08,1220.72,8.94,13.17,17.39,6.5,20979,4.53,11.41,11,14.51,7.58,8.48,9.12,5.08,5.83,79.52,77.09,20.03,11568600,1813.44,9700000US3604740,2.2,45.6,119716,"Bethpage Union Free School District, New York",20979,50.1,49.9,45.8,5.7,6.8,5,5,80.1,0.5,11.7,12.8,87.2,0.256729423,94.9587677,0,4.776723199,0.007779679,0,0,0
2020,HERKIMER,POLAND CENTRAL SCHOOL DISTRICT,5,80,553,14.83,21110304,3623370,-74.8663,43.4353,5.2,1762,0.33,7.86,1161.54,0.33,5.89,11.5,1.67,4016,5.08,12.57,8.84,14.47,10.41,8.94,11.63,4.81,0.92,80.28,76.87,17.36,1240809300,3.24,9700000US3623370,6.2,22,65489,"Poland Central School District, New York",4016,48.7,51.3,46,7.1,4.5,4.9,5.9,98.5,0.3,0.3,0.4,99.6,1.975879775,1.635118305,0.221299115,80.72231567,0.498884075,0.455291559,3.72509297,10.76611853
2021,COLUMBIA,GERMANTOWN CENTRAL SCHOOL DISTRICT,7,83,515,16.12,10090204,3612030,-73.8018,42.1121,6.6,223,0.83,11.22,1401.06,5.28,10.67,16.06,4.89,4594,5.83,12.19,9.88,10.45,10.82,9.58,18.33,8.36,1.81,88.33,84.7,28.49,167529600,27.42,9700000US3612030,3.7,40.8,73718,"Germantown Central School District, New York",4594,51.4,48.6,54.5,3,2.5,3.9,3.3,89.9,1.2,0.7,8.5,91.5,5.596205089,9.32127815,0.052647413,49.55142255,0.059631253,0.163314423,26.52623775,8.729263366
2021,MADISON,HAMILTON CENTRAL SCHOOL DISTRICT,5,90,621,14.49,25070104,3613380,-75.5259,42.8165,6.3,1207,0.53,8.58,1195.07,3.11,8.22,13.39,4.06,7074,16.03,8.57,8.26,9.06,3.99,5.91,9.95,5.3,2.11,87.01,62,17.36,129720600,54.53,9700000US3613380,6.8,40.4,57188,"Hamilton Central School District, New York",7074,48.6,51.4,28.8,4.6,3.7,2.7,19.9,87.6,3.8,4.5,5.2,94.8,1.596431099,11.38454494,0.072155078,39.38210277,0.018732568,0.20120166,38.00907489,9.335757004
2021,ONONDAGA,ONONDAGA CENTRAL SCHOOL DISTRICT,9,132,830,15.9,42120104,3621810,-76.2255,42.9488,6.5,1056,0.93,8.96,1234.95,4.61,9.28,14,4.72,5619,5.46,10.09,11.28,12.21,11.28,9.36,10.07,5.89,3.35,79.53,77.99,19.31,88247700,63.67,9700000US3621810,2.7,29.3,76375,"Onondaga Central School District, New York",5619,50.3,49.7,47.2,4.1,5.4,5.5,6,85.2,5.1,0.5,3.3,96.7,0.197852182,12.67681764,0.683303927,33.04437396,0.034675125,0.036714838,46.87260971,6.453652616
2021,WASHINGTON,GRANVILLE CENTRAL SCHOOL DISTRICT,32,222,1112,19.96,64070104,3612450,-73.2964,43.4155,6,643,0.48,9.82,1153.41,3.33,8.89,14.5,4.17,7115,5.12,8.42,11.88,16.56,11.45,5.64,11.71,5.48,3.56,80.79,79.42,20.74,216702900,32.83,9700000US3612450,11.5,13.6,56667,"Granville Central School District, New York",7115,51.8,48.2,48.7,4.5,5.6,6.8,3.3,97,0.8,0.1,0.7,99.3,0.630863731,8.477413085,0.566905196,54.26300248,0.606360136,0.403686337,27.21020346,7.841565572
